#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3325696	9898	2475	115227	108757	RP11-205M9.4	-	UBAP2L	MTOR	NICE-4	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14157	F8W726|B4DYY5	NP_001274744|NP_001274745|NP_001362548|NP_001362549|NP_001362546|NP_001362547|NP_001362544|NP_001362545|NP_001362543|NP_001362541|NP_001362560|NP_001317659|NP_001362559|NP_001362558|NP_001362551|NP_001362550|NP_001362553|NP_001362552|NP_001362555|NP_001362554|NP_001362557|NP_001362556|NP_001120792|NP_055662	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3327744	23433	2475	117001	108757	-	-	RHOQ	MTOR	ARHQ|HEL-S-42|RASL7A|TC10|TC10A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOQ-G18V active mutant bait, interaction in HEK293 cells	-	BIOGRID	P17081	V9HWD0	NP_036381	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3328029	5879	2475	111817	108757	MIG5	-	RAC1	MTOR	Rac-1|TC-25|p21-Rac1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RAC1-G12V active mutant bait, interaction in HEK293 cells|RAC1-G15A Nucleotide Free mutant bait, interaction in HEK293 cells|RAC1-G15A nucleotide free mutant bait, interaction in Hela cells	-	BIOGRID	P63000	A4D2P1|A4D2P0	NP_008839|NP_061485	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3328560	391	2475	106884	108757	-	-	RHOG	MTOR	ARHG	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOG-G12V active mutant bait, interaction in HEK293 cells	-	BIOGRID	P84095	Q6ICQ8	NP_001656	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3332400	57381	2475	121499	108757	-	-	RHOJ	MTOR	ARHJ|RASL7B|TC10B|TCL	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	Low Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOJ-G40V active mutant bait, interaction in Hela cells	-	BIOGRID	Q9H4E5	A0A024R692|Q7Z513	NP_065714	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3332939	5880	2475	111818	108757	-	-	RAC2	MTOR	EN-7|Gx|HSPC022|p21-Rac2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	Low Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RAC2-G12V active mutant bait, interaction in Hela cells	-	BIOGRID	P15153	A0A024R1P2|V9H0H7	NP_002863	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3335081	29984	2475	119010	108757	-	-	RHOD	MTOR	ARHD|RHOHP1|RHOM|Rho	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	Low Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOD-G26V active mutant bait, interaction in Hela cells	-	BIOGRID	O00212	E9PIG5	NP_055393|NP_001287815	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3335479	54509	2475	120004	108757	-	-	RHOF	MTOR	ARHF|RIF	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	Low Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOF-G28V active mutant bait, interaction in Hela cells	-	BIOGRID	Q9HBH0	-	NP_061907	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3335856	171177	2475	128110	108757	-	-	RHOV	MTOR	ARHV|CHP|WRCH2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOV-G40V active mutant bait, interaction in Hela cells	-	BIOGRID	Q96L33	A0A024R9R2	NP_598378	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3336238	399	2475	106892	108757	-	-	RHOH	MTOR	ARHH|TTF	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOH wild type bait, interaction in Hela cells	-	BIOGRID	Q15669	Q6ICP4	NP_001265292|NP_001265294|NP_001265295|NP_001265296|NP_001265297|NP_001265290|NP_001265291|NP_004301|NP_001265293|NP_001265298|NP_001265289|NP_001265288	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3338209	8237	2475	113866	108757	RP4-659F15.2	-	USP11	MTOR	UHX1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Basic M (2021)	PUBMED:34600886	9606	9606	Low Throughput	-	-	Source of MTOR not clear	-	BIOGRID	P51784	B4DGK3	NP_004642|NP_001358001	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3338210	2475	8237	108757	113866	-	RP4-659F15.2	MTOR	USP11	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	UHX1	Affinity Capture-Western	physical	Basic M (2021)	PUBMED:34600886	9606	9606	Low Throughput	-	-	Source of MTOR not clear	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P51784	B4DGK3	NP_004642|NP_001358001	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3338809	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Yang L (2021)	PUBMED:34331380	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3338810	2475	79109	108757	122551	-	RP11-269P11.1	MTOR	MAPKAP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	JC310|MIP1|SIN1|SIN1b|SIN1g	Affinity Capture-Western	physical	Yang L (2021)	PUBMED:34331380	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3339668	2475	55294	108757	120581	-	-	MTOR	FBXW7	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	Affinity Capture-Western	physical	Zhang P (2021)	PUBMED:34298040	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q969H0	S4R3U4|G0Z2K0	NP_001013433|NP_361014|NP_060785|NP_001243998	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3339669	55294	2475	120581	108757	-	-	FBXW7	MTOR	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Zhang P (2021)	PUBMED:34298040	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q969H0	S4R3U4|G0Z2K0	NP_001013433|NP_361014|NP_060785|NP_001243998	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3341377	8878	2475	114397	108757	-	-	SQSTM1	MTOR	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Liu XY (2021)	PUBMED:34819832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13501	-	NP_003891|NP_001135771|NP_001135770	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3341378	8835	2475	114362	108757	-	-	SOCS2	MTOR	CIS2|Cish2|SOCS-2|SSI-2|SSI2|STATI2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Liu XY (2021)	PUBMED:34819832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14508	A0A024RBD2	NP_003868|NP_001257400|NP_001257396|NP_001257397|NP_001257398|NP_001257399	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3342670	1956	2475	108276	108757	-	-	EGFR	MTOR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Negative Genetic	genetic	Vichas A (2021)	PUBMED:34373451	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: PC9-Cas9-EGFRT790M/L858R|Experimental Setup: Negative selection in the presence of 40 nM erlotinib|GIST: A-phenotypic negative genetic interaction|Library: Brunello Library|Significance Threshold:|CS|>0.5 and p<0.05	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	P42345	-	NP_004949|NP_001373430|NP_001373429	HP:0001507	Growth abnormality	phenotype	PATO:0000169	viability	-	Homo sapiens	Homo sapiens
3344091	3845	2475	110043	108757	-	-	KRAS	MTOR	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RASK2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Negative Genetic	genetic	Vichas A (2021)	PUBMED:34373451	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: PC9-Cas9-KRASG12V|Experimental Setup: Negative selection in the presence of 40 nM erlotinib|GIST: A-phenotypic negative genetic interaction|Library: Brunello Library|Significance Threshold:|CS|>0.5 and p<0.05	-	BIOGRID	P01116	A0A024RAV5|I1SRC5|L7RSL8	NP_001356716|NP_203524|NP_001356715|NP_004976	P42345	-	NP_004949|NP_001373430|NP_001373429	HP:0001507	Growth abnormality	phenotype	PATO:0000169	viability	-	Homo sapiens	Homo sapiens
3347689	84335	2475	124059	108757	-	-	AKT1S1	MTOR	Lobe|PRAS40	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q96B36	A0A024QZF6	NP_115751|NP_001265089|NP_001265088|NP_001092102|NP_001092103	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3359081	64837	2475	122313	108757	-	-	KLC2	MTOR	-	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q9H0B6	-	NP_001128246|NP_001128247|NP_001305663|NP_001128248|NP_073733	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3359092	89953	2475	124648	108757	-	-	KLC4	MTOR	KNSL8|bA387M24.3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q9NSK0	A0A024RCZ8	NP_612352|NP_001275964|NP_001275963|NP_958930|NP_958931|NP_958929	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3360977	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3360978	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3360979	2475	27086	108757	117989	-	HSPC215	MTOR	FOXP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	12CC4|QRF1|hFKH1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9H334	Q548T7|Q8TEA2|A0A087X299|Q8N2P0|E9PFD3	NP_001231737|NP_001231743|NP_001231742|NP_001231741|NP_001231739|NP_001231745|NP_001231744|NP_116071|NP_001012523	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3360980	2475	81671	108757	123567	-	HSPC292	MTOR	VMP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	EPG3|TANGO5|TMEM49	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q96GC9	-	NP_001316327|NP_112200|NP_001316331|NP_001316323|NP_001316325|NP_001316324|NP_001316330|NP_001316326|NP_001316329|NP_001316328	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3367307	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3375527	7529	2475	113361	108757	RP1-148E22.1	-	YWHAB	MTOR	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P31946	V9HWD6	NP_647539|NP_003395	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3375590	7531	2475	113363	108757	-	-	YWHAE	MTOR	14-3-3E|HEL2|KCIP-1|MDCR|MDS	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P62258	V9HW98	NP_006752	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3376096	7532	2475	113364	108757	-	-	YWHAG	MTOR	14-3-3GAMMA|PPP1R170	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P61981	-	NP_036611	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3376245	7533	2475	113365	108757	LL22NC03-44A4.1	-	YWHAH	MTOR	YWHA1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q04917	A0A024R1K7|Q9H4N8	NP_003396	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3376269	10971	2475	116168	108757	-	-	YWHAQ	MTOR	14-3-3|1C5|HS1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P27348	-	NP_006817	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3376357	7534	2475	113366	108757	-	-	YWHAZ	MTOR	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379340	2475	7316	108757	113164	-	-	MTOR	UBC	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	HMG20	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	38.439	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379341	2475	2475	108757	108757	-	-	MTOR	MTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	20.626	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379342	2475	9898	108757	115227	-	RP11-205M9.4	MTOR	UBAP2L	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	NICE-4	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	7.7059	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q14157	F8W726|B4DYY5	NP_001274744|NP_001274745|NP_001362548|NP_001362549|NP_001362546|NP_001362547|NP_001362544|NP_001362545|NP_001362543|NP_001362541|NP_001362560|NP_001317659|NP_001362559|NP_001362558|NP_001362551|NP_001362550|NP_001362553|NP_001362552|NP_001362555|NP_001362554|NP_001362557|NP_001362556|NP_001120792|NP_055662	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379343	2475	1642	108757	108009	-	-	MTOR	DDB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	7.6402	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379344	2475	3320	108757	109552	-	-	MTOR	HSP90AA1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	6.3576	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379345	2475	10376	108757	115651	-	-	MTOR	TUBA1B	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	K-ALPHA-1	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	5.9631	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P68363	-	NP_006073	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379346	2475	64223	108757	122113	-	-	MTOR	MLST8	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	GBL|GbetaL|LST8|POP3|WAT1	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	5.9172	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BVC4	-	NP_071767|NP_001186102|NP_001186104|NP_001186103	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379347	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	5.34	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379348	2475	79109	108757	122551	-	RP11-269P11.1	MTOR	MAPKAP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	JC310|MIP1|SIN1|SIN1b|SIN1g	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	5.066	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379349	2475	9675	108757	115030	-	-	MTOR	TTI1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KIAA0406|smg-10	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	4.4115	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O43156	-	NP_001290386|NP_055472	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379350	2475	3326	108757	109558	-	RP1-302G2.1	MTOR	HSP90AB1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	3.9352	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3379351	2475	5706	108757	111679	-	-	MTOR	PSMC6	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	CADP44|HEL-S-73|P44|SUG2|p42	Affinity Capture-MS	physical	Wang Y (2021)	PUBMED:34171383	9606	9606	High Throughput	3.721	-	Affinity Capture-MS was carried out to identify high confidence protein-protein interactions with a H/L SILAC ratio of >2 and an estimated false positive rate <0.05 (SILAC ratio reported here)	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P62333	A0A087X2I1	NP_002797|NP_001353343	-	-	-	-	-	-	Homo sapiens	Homo sapiens
